id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
3160306,2021,114522000,4482000,110040000,11057000,4741000,35961000,58281000
3162401,2021,269275000,13151000,256124000,37952000,11191000,82219000,124762000
3162906,2021,506005000,37844000,468161000,21061000,105915000,217752000,123433000
3164407,2021,442552000,87305000,355247000,24955000,80441000,213885000,35966000
3165404,2021,110258000,7394000,102864000,14692000,15448000,38330000,34394000
3200607,2021,5313109000,734808000,4578301000,79986000,2627038000,1304697000,566580000
3203007,2021,538442000,43234000,495207000,108435000,22510000,223170000,141092000
3203353,2021,312890000,23767000,289123000,78311000,26993000,107971000,75848000
3302908,2021,632498000,49213000,583285000,7242000,43356000,285303000,247383000
3503406,2021,227079000,12898000,214181000,66918000,18061000,87291000,41911000
3506508,2021,3947388000,418990000,3528399000,80294000,720788000,2179371000,547945000
3507159,2021,63857000,3613000,60243000,5369000,12078000,19548000,23249000
3508108,2021,627565000,41947000,585618000,72979000,155317000,274828000,82494000
3510906,2021,293111000,4291000,288821000,218853000,8449000,40743000,20775000
3512704,2021,345026000,55066000,289960000,38854000,19008000,200435000,31663000
3515129,2021,79175000,2692000,76483000,25691000,5697000,22515000,22580000
3521150,2021,124259000,14310000,109949000,19588000,24359000,39831000,26171000
3526407,2021,1411101000,212674000,1198427000,40154000,509863000,502219000,146192000
3529658,2021,81615000,3120000,78495000,43034000,3124000,16358000,15979000
3537008,2021,1731364000,56216000,1675148000,589566000,651483000,355373000,78726000
3540507,2021,233734000,14419000,219315000,65063000,16479000,91472000,46302000
3548005,2021,1870734000,343714000,1527020000,226780000,376095000,802557000,121589000
3549300,2021,58493000,2321000,56172000,19148000,3111000,17641000,16271000
3552106,2021,1120219000,109977000,1010243000,113685000,134640000,581523000,180395000
3553401,2021,1323570000,125425000,1198145000,132284000,461061000,480105000,124695000
4104105,2021,261270000,20196000,241074000,101643000,29520000,70428000,39483000
4113205,2021,2841179000,284734000,2556445000,520135000,924291000,870209000,241810000
4115853,2021,278211000,29000000,249212000,90974000,22880000,92503000,42855000
4117701,2021,1642026000,189423000,1452603000,447202000,291689000,539660000,174052000
4120358,2021,329443000,27798000,301645000,124246000,44829000,98233000,34338000
4120853,2021,253567000,20592000,232975000,103789000,43399000,57388000,28399000
4124202,2021,54056000,2250000,51806000,18654000,2208000,12681000,18263000
4200408,2021,651092000,36705000,614387000,194892000,226011000,145766000,47717000
4203204,2021,2242672000,275042000,1967629000,43032000,309179000,1174322000,441096000
4217600,2021,679557000,55976000,623581000,34887000,291547000,221068000,76079000
4300638,2021,147633000,4714000,142920000,58337000,4029000,35723000,44830000
4311254,2021,154690000,4432000,150259000,84630000,3921000,22374000,39334000
4311601,2021,172443000,8893000,163550000,88838000,7007000,37321000,30384000
4314027,2021,207386000,11732000,195653000,87615000,6397000,56385000,45257000
4314423,2021,386453000,59410000,327043000,16997000,184984000,84104000,40958000
4316303,2021,437026000,13594000,423433000,105671000,210361000,66231000,41169000
5101001,2021,126561000,6420000,120141000,70564000,2863000,17544000,29171000
5108303,2021,504202000,20697000,483505000,394220000,14030000,45265000,29990000
5200134,2021,1051903000,73900000,978003000,480043000,71132000,310693000,116135000
5202502,2021,291985000,19504000,272481000,131988000,14177000,78811000,47505000
5208608,2021,1888440000,213243000,1675197000,110520000,453001000,772297000,339379000
5208806,2021,1102805000,134790000,968014000,30259000,234856000,482661000,220238000
5211503,2021,5324712000,681822000,4642890000,391457000,1546835000,2118942000,585656000
5218805,2021,16307342000,1779495000,14527847000,3694787000,3502686000,5845797000,1484578000
1301803,2022,214597000,,,,,,
1301902,2022,2775138000,,,,,,
1500800,2022,9983645000,,,,,,
1503606,2022,3757070000,,,,,,
1506138,2022,3292754000,,,,,,
1508035,2022,339249000,,,,,,
1600303,2022,15571145000,,,,,,
1707553,2022,102788000,,,,,,
1718840,2022,119921000,,,,,,
2100402,2022,79336000,,,,,,
2101103,2022,106712000,,,,,,
2101608,2022,1034429000,,,,,,
2102903,2022,235574000,,,,,,
2104099,2022,222176000,,,,,,
2104677,2022,300656000,,,,,,
2106102,2022,527370000,,,,,,
2108207,2022,873113000,,,,,,
2110039,2022,339199000,,,,,,
2110104,2022,311349000,,,,,,
2201739,2022,232080000,,,,,,
2202653,2022,60408000,,,,,,
2205599,2022,47233000,,,,,,
2301406,2022,159277000,,,,,,
2303709,2022,9891544000,,,,,,
2306702,2022,257163000,,,,,,
2309805,2022,153002000,,,,,,
2310308,2022,309635000,,,,,,
2313005,2022,318203000,,,,,,
2313906,2022,238457000,,,,,,
2504207,2022,57036000,,,,,,
2506400,2022,170588000,,,,,,
2514552,2022,37036000,,,,,,
2600609,2022,166384000,,,,,,
2605400,2022,255595000,,,,,,
2702702,2022,176508000,,,,,,
2803203,2022,1099233000,,,,,,
2807006,2022,52287000,,,,,,
2901353,2022,222631000,,,,,,
2909505,2022,48368000,,,,,,
2909901,2022,411634000,,,,,,
2911204,2022,512869000,,,,,,
2912905,2022,245794000,,,,,,
2928208,2022,400247000,,,,,,
3100807,2022,110898000,,,,,,
3112802,2022,406755000,,,,,,
3117900,2022,241164000,,,,,,
3127503,2022,77889000,,,,,,
3135076,2022,75146000,,,,,,
3136959,2022,71184000,,,,,,
3138609,2022,360158000,,,,,,
3148608,2022,261343000,,,,,,
3151800,2022,9792526000,,,,,,
3163706,2022,1249052000,,,,,,
3165560,2022,36775000,,,,,,
3167806,2022,95263000,,,,,,
3168903,2022,434588000,,,,,,
3203304,2022,242040000,,,,,,
3301306,2022,3142865000,,,,,,
3302254,2022,6268879000,,,,,,
3303807,2022,4426137000,,,,,,
3304102,2022,564478000,,,,,,
3304110,2022,3956993000,,,,,,
3500501,2022,709590000,,,,,,
3512209,2022,978772000,,,,,,
3518206,2022,1475720000,,,,,,
3520400,2022,24913501000,,,,,,
3520608,2022,90275000,,,,,,
3523107,2022,10755651000,,,,,,
3523503,2022,432050000,,,,,,
3523602,2022,1735171000,,,,,,
3529104,2022,42490000,,,,,,
3539400,2022,325773000,,,,,,
3541604,2022,2922928000,,,,,,
3543402,2022,47434521000,,,,,,
3546603,2022,1681363000,,,,,,
3549102,2022,4683629000,,,,,,
3549805,2022,23799646000,,,,,,
3553500,2022,191747000,,,,,,
3554003,2022,5978312000,,,,,,
4107546,2022,204709000,,,,,,
4108957,2022,267831000,,,,,,
4116059,2022,431521000,,,,,,
4116802,2022,334807000,,,,,,
4119657,2022,154662000,,,,,,
4124400,2022,665500000,,,,,,
4126009,2022,310711000,,,,,,
4126272,2022,1161786000,,,,,,
4128500,2022,845345000,,,,,,
4204509,2022,838130000,,,,,,
4206306,2022,1328997000,,,,,,
4206801,2022,155012000,,,,,,
4208104,2022,1173581000,,,,,,
4208807,2022,815250000,,,,,,
4211454,2022,167423000,,,,,,
4215000,2022,1709159000,,,,,,
4301875,2022,231623000,,,,,,
4302303,2022,432191000,,,,,,
4310652,2022,83433000,,,,,,
4318705,2022,11108700000,,,,,,
4321105,2022,550850000,,,,,,
4321493,2022,75078000,,,,,,
4322806,2022,2153389000,,,,,,
5002951,2022,3540874000,,,,,,
5100359,2022,321152000,,,,,,
5106232,2022,925054000,,,,,,
5106265,2022,593945000,,,,,,
5106281,2022,1070882000,,,,,,
5106653,2022,135251000,,,,,,
5108402,2022,11559596000,,,,,,
5205703,2022,77066000,,,,,,
5215504,2022,547735000,,,,,,
5219902,2022,142562000,,,,,,
5220009,2022,681974000,,,,,,
5221304,2022,71371000,,,,,,
1100122,2023,5824472000,,,,,,
1101435,2023,193557000,,,,,,
1300706,2023,661735000,,,,,,
1301902,2023,3321936000,,,,,,
1304005,2023,434235000,,,,,,
1304302,2023,244547000,,,,,,
1500131,2023,131077000,,,,,,
1503093,2023,595811000,,,,,,
1504802,2023,1227319000,,,,,,
1505536,2023,26421067000,,,,,,
1506807,2023,8681869000,,,,,,
1700400,2023,336120000,,,,,,
1710706,2023,100220000,,,,,,
1710904,2023,153090000,,,,,,
1720150,2023,42355000,,,,,,
2102036,2023,456766000,,,,,,
2104057,2023,1195399000,,,,,,
2202737,2023,50029000,,,,,,
2204808,2023,101790000,,,,,,
2205524,2023,107847000,,,,,,
2206050,2023,60923000,,,,,,
2206605,2023,391314000,,,,,,
2207355,2023,61084000,,,,,,
2207702,2023,3682146000,,,,,,
2210359,2023,54907000,,,,,,
2300804,2023,101191000,,,,,,
2304277,2023,102445000,,,,,,
2310803,2023,663694000,,,,,,
2401206,2023,471284000,,,,,,
2403400,2023,90161000,,,,,,
2406106,2023,442765000,,,,,,
2406403,2023,48944000,,,,,,
2414209,2023,576215000,,,,,,
2414704,2023,72803000,,,,,,
2500536,2023,70348000,,,,,,
2504900,2023,253013000,,,,,,
2505006,2023,102129000,,,,,,
2507606,2023,93223000,,,,,,
2508307,2023,416794000,,,,,,
2509396,2023,79510000,,,,,,
2509404,2023,220317000,,,,,,
2601102,2023,1777713000,,,,,,
2602100,2023,801671000,,,,,,
2604155,2023,125631000,,,,,,
2705606,2023,240603000,,,,,,
2802700,2023,118392000,,,,,,
2903904,2023,1554154000,,,,,,
2905503,2023,138755000,,,,,,
2907202,2023,1135276000,,,,,,
2910008,2023,155287000,,,,,,
2910503,2023,790786000,,,,,,
2910701,2023,959548000,,,,,,
2912301,2023,224503000,,,,,,
2913101,2023,181670000,,,,,,
2918605,2023,87228000,,,,,,
2922300,2023,375976000,,,,,,
2926608,2023,918880000,,,,,,
2929008,2023,198066000,,,,,,
3102852,2023,193853000,,,,,,
3106101,2023,79258000,,,,,,
3112703,2023,580398000,,,,,,
3120805,2023,421201000,,,,,,
3120904,2023,2706326000,,,,,,
3122009,2023,442810000,,,,,,
3122306,2023,9339332000,,,,,,
3128709,2023,2431560000,,,,,,
3131901,2023,7160444000,,,,,,
3140704,2023,1095994000,,,,,,
3143500,2023,570683000,,,,,,
3144904,2023,71916000,,,,,,
3145000,2023,1581648000,,,,,,
3146602,2023,33859000,,,,,,
3148509,2023,111033000,,,,,,
3156502,2023,85775000,,,,,,
3158102,2023,60852000,,,,,,
3159001,2023,139841000,,,,,,
3170305,2023,54271000,,,,,,
3202900,2023,441241000,,,,,,
3204807,2023,230812000,,,,,,
3300308,2023,3225723000,,,,,,
3301306,2023,3363239000,,,,,,
3303955,2023,1187697000,,,,,,
3507001,2023,4474130000,,,,,,
3508702,2023,554109000,,,,,,
3515608,2023,281662000,,,,,,
3517307,2023,593772000,,,,,,
3517406,2023,3233958000,,,,,,
3519501,2023,331387000,,,,,,
3523800,2023,251138000,,,,,,
3524204,2023,247095000,,,,,,
3526100,2023,446418000,,,,,,
3528106,2023,245038000,,,,,,
3529401,2023,25000732000,,,,,,
3530300,2023,3345888000,,,,,,
3536901,2023,116928000,,,,,,
3537503,2023,410463000,,,,,,
3540002,2023,2509065000,,,,,,
3540408,2023,156037000,,,,,,
3545704,2023,333897000,,,,,,
3552502,2023,18618698000,,,,,,
4103024,2023,165031000,,,,,,
4103057,2023,222437000,,,,,,
4103404,2023,121532000,,,,,,
4107603,2023,625079000,,,,,,
4115853,2023,311869000,,,,,,
4118808,2023,530693000,,,,,,
4119707,2023,149540000,,,,,,
4121406,2023,958987000,,,,,,
4121802,2023,609741000,,,,,,
4123824,2023,158188000,,,,,,
4124020,2023,713315000,,,,,,
4124509,2023,836727000,,,,,,
4125555,2023,83030000,,,,,,
4202081,2023,130220000,,,,,,
4203600,2023,3456854000,,,,,,
4204608,2023,12339548000,,,,,,
4210035,2023,346309000,,,,,,
4210555,2023,111255000,,,,,,
4211900,2023,10294550000,,,,,,
4215455,2023,701076000,,,,,,
4300661,2023,112013000,,,,,,
4300802,2023,926443000,,,,,,
4302352,2023,951019000,,,,,,
4304358,2023,1699384000,,,,,,
4308003,2023,298533000,,,,,,
4309506,2023,295743000,,,,,,
4309902,2023,380199000,,,,,,
4315156,2023,181523000,,,,,,
4316477,2023,162260000,,,,,,
4320354,2023,179897000,,,,,,
5003157,2023,388241000,,,,,,
5106240,2023,3184847000,,,,,,
5203203,2023,1686187000,,,,,,
5204607,2023,78260000,,,,,,
5208608,2023,2691742000,,,,,,
5213053,2023,179168000,,,,,,
5213855,2023,68988000,,,,,,
5216403,2023,1824836000,,,,,,
5218300,2023,938125000,,,,,,
5218607,2023,410814000,,,,,,
5220454,2023,5495055000,,,,,,
1503903,2002,69605000,2119000,67486000,30703000,2854000,10562000,23366000
1508100,2002,1148637000,52610000,1096027000,14906000,876345000,113738000,91037000
1600303,2002,2171527000,159336000,2012191000,6608000,198602000,1018233000,788748000
1600600,2002,485573000,23885000,461687000,2318000,78768000,161533000,219068000
1702554,2002,30577000,2511000,28066000,2836000,2429000,10122000,12678000
1720804,2002,16750000,935000,15815000,1918000,590000,4171000,9136000
2101731,2002,6980000,94000,6886000,2027000,301000,1034000,3524000
2108108,2002,31379000,876000,30502000,10961000,1279000,7630000,10632000
2109007,2002,41927000,2299000,39628000,6592000,3058000,17279000,12698000
2201739,2002,8847000,156000,8692000,1515000,149000,860000,6168000
2201988,2002,4032000,90000,3941000,514000,79000,572000,2776000
2206407,2002,14383000,635000,13748000,1458000,975000,3308000,8007000
2207751,2002,5944000,180000,5764000,1022000,197000,1165000,3380000
2209302,2002,6718000,148000,6570000,1368000,231000,1108000,3863000
2303006,2002,41010000,3637000,37373000,2398000,14991000,7997000,11986000
2304202,2002,376323000,44012000,332311000,15891000,83944000,152145000,80331000
2306801,2002,60613000,1437000,59176000,13686000,28625000,8338000,8527000
2404408,2002,74211000,3443000,70768000,1357000,45572000,14064000,9775000
2410504,2002,9073000,264000,8809000,1413000,617000,1665000,5113000
2410801,2002,8366000,263000,8103000,1027000,417000,1566000,5093000
2512507,2002,77006000,3790000,73216000,7045000,7433000,22468000,36269000
2514404,2002,13239000,257000,12982000,3341000,2492000,1883000,5265000
2516706,2002,27024000,853000,26171000,2991000,1061000,8183000,13935000
2602506,2002,12911000,409000,12503000,2756000,250000,2877000,6620000
2603306,2002,22095000,531000,21564000,5595000,631000,3877000,11462000
2616100,2002,15646000,607000,15039000,2640000,312000,3533000,8554000
2700409,2002,139861000,4638000,135223000,50755000,28038000,22365000,34065000
2701407,2002,139367000,3948000,135419000,53532000,26443000,21358000,34087000
2705200,2002,36944000,1406000,35538000,16822000,1112000,7590000,10014000
2706406,2002,59338000,1463000,57875000,23686000,2845000,11633000,19712000
2800308,2002,3960053000,495785000,3464268000,5338000,800286000,2080328000,578315000
2806206,2002,54954000,2359000,52595000,13282000,4593000,10238000,24481000
2917359,2002,69971000,1310000,68661000,48578000,3001000,9419000,7664000
2918506,2002,20776000,680000,20096000,4304000,788000,4152000,10852000
2921203,2002,52202000,2324000,49879000,9172000,4079000,15913000,20714000
2925808,2002,41503000,2323000,39180000,9251000,1529000,10949000,17451000
2928406,2002,48626000,1593000,47033000,18486000,1833000,9800000,16914000
3100104,2002,23199000,1340000,21859000,6659000,2375000,6042000,6783000
3103009,2002,33972000,1702000,32270000,11074000,2903000,7979000,10314000
3104809,2002,17845000,789000,17057000,5208000,1257000,5136000,5455000
3106804,2002,9652000,380000,9272000,1775000,452000,2393000,4652000
3108404,2002,61701000,3551000,58149000,18890000,4109000,20870000,14281000
3112802,2002,37997000,3176000,34821000,7133000,3603000,15492000,8593000
3114600,2002,13214000,637000,12577000,4149000,514000,3938000,3976000
3117801,2002,39877000,4116000,35761000,3277000,11628000,12491000,8365000
3121407,2002,15135000,761000,14374000,1938000,1016000,4645000,6775000
3122108,2002,11347000,526000,10821000,1888000,591000,3603000,4739000
3122306,2002,1354515000,170878000,1183637000,13542000,360322000,612856000,196917000
3134707,2002,25371000,902000,24469000,4725000,803000,7451000,11490000
3138658,2002,10988000,449000,10539000,901000,329000,2780000,6529000
3141603,2002,25874000,1322000,24552000,2636000,1729000,11197000,8990000
3141702,2002,15658000,600000,15058000,1143000,1972000,4492000,7451000
3144359,2002,12702000,475000,12227000,1265000,468000,4789000,5705000
3151404,2002,107131000,10358000,96773000,9014000,23801000,43798000,20159000
3152501,2002,928832000,152620000,776212000,19052000,218643000,426276000,112241000
3154804,2002,74956000,7469000,67487000,82000,6271000,50377000,10757000
3154903,2002,66330000,9181000,57149000,6699000,8546000,26478000,15425000
3155702,2002,54689000,6030000,48660000,1986000,15426000,16787000,14460000
3157377,2002,8474000,196000,8278000,1117000,456000,1699000,5006000
3161304,2002,28694000,1600000,27093000,10997000,2737000,6642000,6716000
3169505,2002,13302000,501000,12801000,2302000,1040000,3683000,5775000
3172103,2002,17628000,1493000,16135000,2221000,1639000,6456000,5819000
3200706,2002,49124000,5396000,43728000,2413000,19099000,11703000,10514000
3201100,2002,34077000,4049000,30029000,894000,5480000,12845000,10809000
3301009,2002,12507069000,255841000,12251228000,101773000,7828708000,3481855000,838893000
3502606,2002,23794000,858000,22936000,8240000,1496000,8068000,5133000
3506904,2002,46288000,2354000,43934000,17469000,6098000,11345000,9023000
3516408,2002,664472000,87504000,576968000,683000,241055000,230576000,104654000
3520202,2002,37025000,2854000,34171000,3329000,4302000,15684000,10856000
3527306,2002,987833000,293498000,694335000,12549000,251384000,395690000,34712000
3533304,2002,12289000,384000,11905000,3866000,769000,3759000,3511000
3536570,2002,15027000,172000,14854000,9736000,651000,1949000,2518000
3547502,2002,241182000,21480000,219703000,59154000,31384000,97925000,31240000
3548104,2002,31940000,2116000,29823000,8479000,4225000,10462000,6657000
3553500,2002,51076000,2066000,49010000,15478000,7440000,15115000,10977000
3555901,2002,11898000,236000,11662000,5357000,1027000,2589000,2689000
4104600,2002,365418000,5648000,359770000,21834000,298768000,24340000,14827000
4106605,2002,72427000,4414000,68012000,15047000,7429000,27576000,17960000
4107256,2002,55499000,14964000,40535000,5875000,8425000,19373000,6862000
4108809,2002,174861000,15482000,159380000,28047000,17319000,82956000,31057000
4115457,2002,18330000,703000,17627000,8134000,1239000,3057000,5198000
4117453,2002,40473000,1830000,38643000,20951000,3756000,8372000,5564000
4120333,2002,18623000,893000,17730000,8403000,1417000,4552000,3358000
4124020,2002,60176000,3184000,56992000,26019000,5529000,15288000,10156000
4124202,2002,11551000,540000,11011000,3615000,596000,3234000,3567000
4202537,2002,15221000,510000,14711000,8242000,1021000,2493000,2956000
4203105,2002,44255000,2809000,41447000,14542000,6156000,13928000,6821000
4203709,2002,36511000,2697000,33814000,3487000,8889000,11610000,9829000
4205407,2002,4357228000,964547000,3392681000,12201000,380891000,2555016000,444574000
4205704,2002,71312000,7783000,63529000,2592000,9126000,36934000,14877000
4210209,2002,16404000,643000,15760000,6007000,2050000,3587000,4117000
4215802,2002,875352000,120206000,755146000,20843000,381108000,270466000,82729000
4300661,2002,13000000,269000,12731000,8173000,679000,1973000,1906000
4301800,2002,37514000,1513000,36001000,18242000,1925000,10464000,5370000
4306379,2002,18621000,367000,18254000,10560000,820000,3149000,3725000
4308300,2002,50417000,2361000,48057000,19528000,2761000,16010000,9758000
4308458,2002,66141000,4848000,61293000,27797000,2918000,23506000,7071000
4311122,2002,21837000,1049000,20788000,8571000,2548000,4160000,5508000
4316709,2002,137252000,11456000,125796000,53368000,11594000,50277000,10556000
4318440,2002,20572000,1031000,19541000,9763000,1532000,5143000,3103000
4319109,2002,47939000,2663000,45277000,22934000,2203000,14029000,6111000
4319406,2002,87026000,6983000,80043000,20630000,9627000,33651000,16135000
4319711,2002,17466000,724000,16742000,9755000,2123000,2454000,2411000
4320552,2002,34155000,3391000,30764000,10551000,3890000,10777000,5545000
4321626,2002,16467000,897000,15571000,5433000,5742000,1891000,2505000
4321667,2002,38612000,2616000,35996000,6856000,2995000,17238000,8907000
4322533,2002,66508000,2797000,63710000,34205000,10176000,10392000,8938000
4322707,2002,132565000,23304000,109262000,28271000,7699000,52815000,20477000
4323754,2002,14082000,540000,13542000,6155000,616000,2672000,4099000
5000252,2002,40825000,2444000,38382000,26984000,952000,5051000,5394000
5005251,2002,80694000,6660000,74034000,46351000,2635000,17113000,7935000
5005707,2002,283023000,24239000,258784000,60622000,57780000,93434000,46949000
5200308,2002,71512000,6046000,65466000,12819000,4370000,28295000,19982000
5201108,2002,2212746000,387868000,1824878000,15144000,610267000,916285000,283182000
5203807,2002,27075000,1908000,25167000,9653000,963000,7615000,6936000
5204508,2002,514541000,29581000,484960000,30832000,192642000,201548000,59937000
5205109,2002,1450836000,414654000,1036182000,112049000,433498000,413505000,77131000
5212006,2002,12267000,625000,11642000,3785000,922000,2914000,4021000
5213087,2002,585900000,24013000,561887000,8644000,452158000,63131000,37955000
1100700,2003,46229000,1662000,44567000,13308000,2281000,4607000,24370000
1101757,2003,36890000,1893000,34997000,14298000,1499000,4636000,14565000
1505494,2003,15629000,363000,15266000,5196000,530000,2285000,7255000
1703107,2003,20675000,2180000,18495000,4833000,1278000,6956000,5428000
2102705,2003,24595000,515000,24080000,4301000,1516000,5637000,12626000
2104909,2003,16642000,233000,16410000,4363000,652000,2640000,8755000
2106672,2003,14318000,173000,14145000,6277000,645000,1487000,5737000
2107001,2003,20167000,350000,19816000,7596000,1112000,3716000,7393000
2107209,2003,11289000,197000,11092000,2328000,518000,1799000,6446000
2107902,2003,30788000,529000,30259000,11985000,1765000,6951000,9558000
2111409,2003,41965000,802000,41163000,17916000,1940000,7518000,13789000
2201960,2003,10489000,252000,10237000,2932000,107000,1708000,5490000
2500502,2003,25354000,910000,24445000,3632000,1207000,5859000,13746000
2503100,2003,11483000,317000,11166000,3119000,653000,2171000,5224000
2508307,2003,65902000,3384000,62518000,14156000,3505000,16336000,28521000
2512036,2003,7155000,154000,7000000,550000,193000,1106000,5152000
2512788,2003,5043000,133000,4910000,819000,496000,972000,2623000
2513653,2003,5912000,123000,5789000,409000,183000,1058000,4139000
2601201,2003,180582000,18228000,162354000,3208000,10904000,90456000,57786000
2611101,2003,1361865000,170002000,1191863000,229524000,225279000,490717000,246343000
2611309,2003,61855000,3399000,58456000,17317000,3589000,13442000,24109000
2615706,2003,30357000,1372000,28985000,3143000,575000,8682000,16585000
2705606,2003,41877000,607000,41270000,25170000,636000,5608000,9856000
2706422,2003,17725000,335000,17390000,3987000,347000,2993000,10064000
2708204,2003,13264000,593000,12671000,2270000,1389000,2146000,6865000
2708709,2003,18513000,307000,18206000,7496000,375000,3858000,6477000
2709202,2003,44802000,522000,44280000,15555000,1659000,6015000,21051000
2807600,2003,68292000,5588000,62704000,12051000,2580000,20496000,27577000
2906204,2003,57739000,2176000,55562000,24365000,2360000,12977000,15860000
2910008,2003,29014000,1124000,27890000,9326000,755000,5442000,12367000
2910057,2003,559895000,143410000,416485000,1596000,236883000,122846000,55160000
2910750,2003,79554000,1938000,77616000,49804000,2550000,10887000,14376000
2923035,2003,12919000,724000,12195000,2315000,440000,3124000,6316000
2928703,2003,427501000,67399000,360101000,47367000,33666000,219835000,59233000
2930600,2003,21040000,1118000,19921000,3000000,825000,5633000,10463000
2931301,2003,48523000,1437000,47085000,23412000,1514000,7877000,14282000
2932705,2003,41274000,2523000,38751000,7451000,1434000,12870000,16996000
3103900,2003,48018000,2363000,45655000,23001000,4011000,12219000,6424000
3104403,2003,10012000,469000,9543000,1476000,383000,3036000,4649000
3107901,2003,31325000,1558000,29766000,8376000,1096000,10008000,10286000
3109204,2003,30908000,1542000,29366000,7128000,1149000,9710000,11379000
3117405,2003,11359000,314000,11045000,2478000,403000,2841000,5322000
3120409,2003,19598000,1720000,17878000,2792000,2162000,7096000,5827000
3122207,2003,18908000,705000,18203000,5932000,450000,4930000,6891000
3125002,2003,10810000,661000,10148000,764000,1368000,3276000,4741000
3148301,2003,24233000,1046000,23186000,7435000,1212000,5832000,8707000
3149606,2003,16566000,730000,15836000,6120000,730000,4267000,4719000
3149705,2003,31195000,2574000,28621000,4921000,8065000,9248000,6387000
3161908,2003,52820000,4685000,48135000,18719000,8412000,12215000,8789000
3162302,2003,10032000,545000,9487000,2508000,436000,2913000,3630000
3163904,2003,18769000,1050000,17719000,4499000,682000,6479000,6059000
3168804,2003,38114000,3292000,34821000,954000,8398000,18426000,7043000
3202009,2003,27765000,2776000,24989000,3655000,5057000,7248000,9029000
3202454,2003,55782000,3745000,52037000,4728000,3399000,18590000,25319000
3303807,2003,206423000,10863000,195560000,6302000,17668000,96459000,75131000
3503802,2003,235117000,22111000,213006000,33909000,42939000,93911000,42247000
3506805,2003,125081000,11066000,114015000,21455000,44345000,36030000,12186000
3516507,2003,19317000,641000,18676000,7463000,1762000,5401000,4049000
3522307,2003,1374608000,134835000,1239773000,226481000,372369000,503633000,137291000
3525904,2003,8680592000,1769370000,6911222000,31303000,2592205000,3814772000,472942000
3527009,2003,38163000,3641000,34521000,1887000,8599000,16621000,7414000
3527405,2003,116585000,8798000,107786000,18176000,9506000,58203000,21901000
3534005,2003,77379000,8685000,68694000,18626000,13840000,31247000,4981000
3535200,2003,55043000,2171000,52872000,17313000,2647000,21795000,11117000
3544103,2003,159967000,15611000,144356000,172000,46975000,58328000,38881000
3548005,2003,188158000,26199000,161959000,39342000,24423000,75221000,22973000
3549102,2003,838242000,99742000,738500000,33940000,199125000,406151000,99283000
4103958,2003,36538000,1292000,35247000,15541000,8615000,5775000,5315000
4106852,2003,38507000,1473000,37034000,23738000,1541000,7847000,3908000
4109807,2003,446203000,58379000,387825000,27767000,64326000,246913000,48819000
4110201,2003,49801000,3186000,46615000,10788000,11175000,12824000,11827000
4119301,2003,350847000,9389000,341458000,60863000,198799000,49805000,31992000
4125407,2003,37286000,1350000,35936000,19828000,1589000,7839000,6681000
4127700,2003,1375023000,136640000,1238383000,234733000,360842000,525854000,116954000
4200408,2003,87277000,3598000,83680000,48513000,8100000,17960000,9107000
4200804,2003,52698000,3966000,48732000,14483000,10771000,14772000,8706000
4203402,2003,63010000,4526000,58485000,22802000,9997000,15124000,10562000
4203956,2003,126645000,10085000,116560000,4581000,54251000,31489000,26239000
4211801,2003,59063000,3341000,55722000,30845000,3098000,12510000,9270000
4212007,2003,66694000,3652000,63042000,25547000,10338000,17386000,9771000
4212700,2003,41164000,2033000,39131000,19215000,2859000,9401000,7656000
4305850,2003,40813000,1233000,39580000,25020000,1777000,8605000,4179000
4309506,2003,95247000,10866000,84381000,23975000,20718000,29814000,9875000
4309753,2003,28244000,1210000,27034000,14555000,1258000,5814000,5407000
4310330,2003,102181000,8072000,94109000,1058000,5110000,61915000,26026000
4312427,2003,41726000,2783000,38943000,17145000,1233000,16918000,3647000
4315750,2003,36857000,4778000,32079000,2145000,16425000,7899000,5610000
4316006,2003,120556000,12405000,108151000,7875000,39237000,40069000,20970000
4317707,2003,100325000,4209000,96117000,57712000,3557000,20236000,14613000
4319208,2003,38166000,1475000,36692000,17095000,1620000,10617000,7359000
4321105,2003,118569000,8933000,109636000,33678000,16800000,41542000,17617000
4321451,2003,342922000,46755000,296167000,23040000,98110000,148995000,26022000
4323200,2003,72176000,3314000,68862000,36762000,4515000,22384000,5201000
4323770,2003,35918000,2786000,33132000,16058000,7807000,5148000,4119000
5108055,2003,64713000,5780000,58933000,19046000,4135000,17815000,17938000
5204607,2003,14030000,656000,13374000,4628000,699000,3080000,4967000
5210406,2003,197062000,23283000,173778000,49640000,24919000,67291000,31929000
5217609,2003,202492000,13743000,188749000,15986000,13983000,76087000,82692000
1100015,2004,173991000,12219000,161772000,41413000,29963000,39090000,51306000
1504307,2004,56229000,2002000,54227000,15362000,2723000,9377000,26766000
1703073,2004,9281000,198000,9084000,2486000,468000,1303000,4826000
1707702,2004,23990000,783000,23207000,5927000,2332000,4242000,10707000
1717008,2004,12885000,399000,12486000,3614000,791000,2022000,6058000
1718758,2004,15346000,560000,14786000,3448000,492000,2589000,8257000
1718899,2004,18599000,662000,17937000,11039000,770000,2642000,3487000
2101772,2004,13980000,172000,13809000,4039000,424000,2499000,6846000
2102101,2004,74620000,2445000,72175000,25941000,2842000,23068000,20325000
